schema_changed,missing_cols_count,null_rate,duplicate_rate,contract_violation_count,upstream_failed,cpu_usage,memory_mb,runtime_ratio,error_rate,throughput_change,latency_change,root_cause
0,0,0.0008,0.0005,0,0,31.95,238.97,4.4,1.0,-0.7882,4.7266,timeout
0,0,0.0024,0.0006,0,1,38.7,270.83,0.22,1.0,-0.0507,0.0524,dependency_failure
0,0,0.0007,0.0033,0,0,74.85,229.52,0.97,1.0,-0.0175,0.0174,unknown
0,0,0.0,0.0002,0,0,85.0,2785.37,0.95,1.0,-0.0047,2.7399,resource_constraint
0,0,0.0022,0.0,0,0,50.81,212.53,1.01,0.0,-0.0374,-0.0269,unknown
0,0,0.0003,0.0045,0,0,51.86,204.34,3.18,1.0,-0.6174,4.7611,timeout
0,0,0.0,0.0,0,0,60.99,241.81,1.13,0.0,-0.0602,-0.0047,unknown
1,3,0.0012,0.001,3,0,13.39,268.62,1.13,1.0,0.0198,-0.0657,schema_change
1,1,0.0016,0.0014,1,0,56.54,263.99,0.9,1.0,-0.0048,-0.0888,schema_change
0,0,0.248,0.2309,1,0,32.7,255.21,1.03,0.9,0.0264,-0.1451,data_quality
1,2,0.0025,0.0004,3,0,37.09,261.89,0.72,1.0,0.0291,0.0983,schema_change
1,1,0.0011,0.0,1,0,26.81,208.8,0.93,1.0,0.0609,0.041,schema_change
0,0,0.0022,0.0031,0,0,34.07,235.76,3.09,1.0,-0.5272,3.009,timeout
0,0,0.0016,0.0018,0,1,35.63,251.89,0.27,1.0,-0.0968,0.0508,dependency_failure
0,0,0.0,0.0,0,0,95.21,2912.94,0.98,1.0,-0.0058,3.0558,resource_constraint
0,0,0.0019,0.0,0,0,53.01,252.76,0.97,0.0,0.0239,0.0022,unknown
0,0,0.0029,0.0,0,0,91.64,3339.93,1.11,1.0,-0.0123,2.3683,resource_constraint
0,0,0.0026,0.0015,0,0,65.86,206.37,0.92,0.0,0.0448,0.0419,unknown
0,0,0.2243,0.0913,2,0,25.12,251.68,0.99,0.91,-0.0323,0.0046,data_quality
0,0,0.0007,0.0029,0,0,95.47,3730.61,0.89,1.0,-0.0507,2.0632,resource_constraint
0,0,0.0015,0.004,0,0,94.25,3639.62,0.85,1.0,-0.0817,2.4323,resource_constraint
0,0,0.0044,0.0,0,0,91.65,3034.98,0.85,1.0,0.0512,1.8055,resource_constraint
0,0,0.0023,0.0007,0,1,27.11,262.67,0.29,1.0,-0.0413,0.0295,dependency_failure
1,3,0.0004,0.001,3,0,33.12,193.39,0.96,1.0,-0.0171,-0.0401,schema_change
0,0,0.0025,0.0021,0,0,89.95,3223.97,1.17,1.0,-0.0756,2.777,resource_constraint
0,0,0.094,0.0866,2,0,28.95,264.07,1.0,0.62,-0.0384,-0.0358,data_quality
0,0,0.0914,0.02,14,0,9.5,277.31,0.97,0.86,-0.0674,0.0461,data_quality
0,0,0.0,0.0018,0,0,94.62,3100.01,1.01,1.0,0.0109,3.4129,resource_constraint
1,1,0.0,0.0026,1,0,39.37,304.38,0.98,1.0,0.0935,-0.0993,schema_change
0,0,0.0,0.0029,0,0,35.62,228.83,2.78,1.0,-0.788,3.5156,timeout
0,0,0.2944,0.087,6,0,33.18,278.62,0.86,0.67,-0.076,0.0225,data_quality
0,0,0.0007,0.0035,0,0,91.16,2471.53,1.23,1.0,0.0028,3.0051,resource_constraint
0,0,0.0016,0.0002,0,0,91.59,3367.0,0.97,1.0,-0.0064,3.4722,resource_constraint
0,0,0.0,0.0014,0,0,86.54,3841.02,0.86,1.0,-0.113,2.0569,resource_constraint
1,2,0.0,0.0024,2,0,38.28,256.75,0.99,1.0,-0.0146,0.0456,schema_change
0,0,0.0,0.0,0,1,34.81,346.63,0.28,1.0,0.0137,-0.0168,dependency_failure
0,0,0.0012,0.0001,0,0,99.63,3119.72,1.01,1.0,0.0105,2.3563,resource_constraint
0,0,0.1938,0.0701,7,0,34.54,179.86,0.97,0.98,0.0157,-0.0138,data_quality
0,0,0.0,0.0,0,0,48.24,288.7,0.96,1.0,-0.025,-0.0349,unknown
0,0,0.0,0.001,0,0,32.33,282.46,3.85,1.0,-0.6373,2.6832,timeout
1,3,0.0,0.0032,3,0,24.05,311.92,0.92,1.0,0.0096,-0.0074,schema_change
0,0,0.0015,0.002,0,0,57.14,286.8,0.92,0.0,-0.0058,-0.0262,unknown
0,0,0.2523,0.2403,2,0,36.62,259.61,0.93,0.75,-0.0313,-0.0491,data_quality
0,0,0.0057,0.0026,0,1,17.37,207.07,0.18,1.0,-0.0299,0.0105,dependency_failure
0,0,0.0029,0.0,0,0,39.89,142.89,2.54,1.0,-0.7755,3.9434,timeout
0,0,0.0017,0.0001,0,0,75.93,298.15,1.16,1.0,-0.0273,0.0409,unknown
0,0,0.0042,0.0037,0,0,92.38,3297.48,0.93,1.0,0.0626,3.4553,resource_constraint
1,2,0.0023,0.0015,2,0,33.65,296.59,0.98,1.0,-0.0385,0.0606,schema_change
1,3,0.0004,0.0026,3,0,16.09,207.79,0.77,1.0,-0.0533,-0.0384,schema_change
1,1,0.0053,0.0,2,0,23.44,307.21,1.01,1.0,-0.025,0.0311,schema_change
0,0,0.1853,0.0318,13,0,30.93,162.94,1.07,0.7,0.0216,-0.0318,data_quality
1,2,0.0,0.0001,3,0,46.63,313.18,0.95,1.0,-0.021,-0.0141,schema_change
0,0,0.0,0.0,0,0,42.77,266.78,4.11,1.0,-0.7083,2.199,timeout
1,1,0.0032,0.0017,2,0,38.65,272.79,1.04,1.0,0.0321,0.0665,schema_change
0,0,0.0,0.0016,0,0,90.67,3442.49,0.94,1.0,-0.0673,2.4687,resource_constraint
0,0,0.0001,0.0026,0,0,94.55,3196.78,1.03,1.0,0.0723,1.9767,resource_constraint
0,0,0.0008,0.0,0,1,29.61,375.26,0.17,1.0,0.0526,-0.0176,dependency_failure
0,0,0.0,0.0016,0,0,27.58,272.55,3.56,1.0,-0.4036,4.4167,timeout
1,2,0.0014,0.0021,3,0,35.38,298.36,0.86,1.0,0.0088,0.0204,schema_change
0,0,0.0,0.0,0,1,35.31,207.27,0.11,1.0,0.0616,0.0145,dependency_failure
0,0,0.0043,0.0,0,0,90.54,2855.66,1.03,1.0,-0.0405,3.4167,resource_constraint
0,0,0.0011,0.0,0,0,66.2,273.85,0.82,1.0,-0.0114,0.0506,unknown
0,0,0.0011,0.0031,0,1,36.62,220.94,0.21,1.0,0.0305,-0.0542,dependency_failure
0,0,0.0027,0.0028,0,1,38.4,233.16,0.15,1.0,-0.008,0.0484,dependency_failure
0,0,0.0,0.0,0,0,90.96,2674.52,0.88,1.0,-0.0046,3.2523,resource_constraint
0,0,0.0004,0.0038,0,0,88.74,2958.6,1.0,1.0,0.0077,3.8924,resource_constraint
0,0,0.3118,0.0679,9,0,37.29,236.97,1.07,0.6,0.0065,-0.0993,data_quality
0,0,0.0022,0.0004,0,1,30.46,255.14,0.11,1.0,0.0127,-0.026,dependency_failure
0,0,0.0022,0.0015,0,0,63.53,221.78,0.89,1.0,0.0683,0.0413,unknown
0,0,0.0,0.0,0,1,42.02,216.66,0.13,1.0,-0.0219,-0.0145,dependency_failure
0,0,0.0,0.0,0,0,50.52,209.86,1.17,0.0,0.0108,0.0486,unknown
0,0,0.1863,0.1885,8,0,38.75,249.19,1.0,0.84,-0.0473,-0.0034,data_quality
1,2,0.0003,0.0007,2,0,39.22,283.33,0.87,1.0,-0.0181,-0.0035,schema_change
0,0,0.0029,0.0,0,0,50.38,233.47,1.12,1.0,-0.1064,0.0042,unknown
0,0,0.0,0.004,0,0,42.74,178.71,1.09,1.0,-0.0125,0.0146,unknown
0,0,0.0018,0.0018,0,0,25.38,182.65,3.77,1.0,-0.7876,3.7807,timeout
0,0,0.001,0.002,0,0,71.84,259.61,0.97,1.0,-0.0038,-0.0559,unknown
0,0,0.0,0.0033,0,0,30.75,265.33,2.27,1.0,-0.7157,4.8513,timeout
0,0,0.0023,0.0001,0,0,73.4,198.1,1.17,0.0,0.0237,-0.0806,unknown
0,0,0.2191,0.0345,14,0,41.65,258.38,0.9,0.81,-0.0003,0.0392,data_quality
0,0,0.0006,0.0017,0,0,92.98,3354.19,0.87,1.0,0.0288,2.3483,resource_constraint
0,0,0.0041,0.0004,0,0,34.3,314.1,0.99,1.0,0.013,0.0302,unknown
0,0,0.1212,0.2395,3,0,43.14,280.81,1.06,0.96,0.0406,-0.0081,data_quality
0,0,0.0,0.0,0,0,69.37,236.55,0.98,0.0,0.0724,0.0337,unknown
0,0,0.0006,0.0,0,0,41.37,253.12,0.85,1.0,-0.0337,0.0726,unknown
0,0,0.0011,0.0048,0,0,99.9,3118.51,1.07,1.0,0.0124,1.9161,resource_constraint
0,0,0.0,0.0026,0,1,35.27,278.2,0.16,1.0,0.0066,-0.1117,dependency_failure
1,2,0.0019,0.0019,3,0,40.15,277.36,0.99,1.0,0.0334,-0.0095,schema_change
1,1,0.0016,0.0,2,0,35.64,310.95,0.75,1.0,-0.0405,-0.0452,schema_change
0,0,0.0022,0.0046,0,1,38.2,271.75,0.19,1.0,0.0314,-0.0695,dependency_failure
0,0,0.0,0.0006,0,0,46.93,225.86,3.38,1.0,-0.5369,4.4406,timeout
0,0,0.0,0.0,0,0,26.93,351.07,4.28,1.0,-0.5472,4.5427,timeout
0,0,0.0,0.0008,0,0,92.06,3258.37,0.85,1.0,-0.0752,1.9803,resource_constraint
0,0,0.0,0.0024,0,0,38.86,330.46,3.42,1.0,-0.5558,3.8,timeout
0,0,0.3906,0.0663,4,0,44.17,246.08,0.9,0.5,-0.0302,-0.0196,data_quality
0,0,0.0045,0.0,0,0,98.81,2870.98,1.22,1.0,-0.0079,2.8175,resource_constraint
0,0,0.0014,0.0009,0,0,94.68,3089.26,0.95,1.0,0.0093,2.2077,resource_constraint
0,0,0.0004,0.0048,0,0,35.74,194.76,2.1,1.0,-0.5064,4.6598,timeout
0,0,0.2842,0.0365,11,0,31.85,265.3,0.87,0.87,-0.0199,-0.0021,data_quality
1,2,0.0026,0.0017,2,0,28.3,230.1,0.93,1.0,0.0043,0.0319,schema_change
0,0,0.0015,0.0,0,1,31.74,294.36,0.17,1.0,0.0205,-0.0085,dependency_failure
0,0,0.0002,0.0,0,0,38.41,339.74,1.02,1.0,-0.0109,-0.1412,unknown
0,0,0.3367,0.1434,9,0,34.98,251.39,1.2,0.93,-0.0044,0.0794,data_quality
1,3,0.0002,0.001,3,0,31.26,206.94,1.02,1.0,0.0322,0.0153,schema_change
0,0,0.2083,0.1887,6,0,27.52,242.88,0.91,0.92,-0.0209,0.0172,data_quality
0,0,0.0,0.0011,0,0,67.54,274.78,1.07,1.0,0.0753,0.0424,unknown
0,0,0.0,0.0,0,1,42.02,239.99,0.22,1.0,0.0039,0.0888,dependency_failure
1,3,0.0,0.0,4,0,26.45,172.54,0.95,1.0,0.0357,0.0087,schema_change
0,0,0.087,0.1364,5,0,34.21,233.52,0.82,0.91,-0.0062,-0.0505,data_quality
0,0,0.0,0.0033,0,1,32.22,316.63,0.25,1.0,-0.0212,0.0243,dependency_failure
0,0,0.2042,0.2171,8,0,41.49,305.15,0.98,0.84,-0.0556,0.0578,data_quality
0,0,0.163,0.0794,4,0,35.22,248.11,0.84,0.73,-0.047,-0.028,data_quality
1,2,0.002,0.0019,3,0,35.61,279.71,1.05,1.0,-0.0619,0.0435,schema_change
0,0,0.0,0.0,0,0,39.43,268.7,3.2,1.0,-0.5986,3.3754,timeout
0,0,0.0007,0.0006,0,0,42.62,287.74,1.18,1.0,-0.042,-0.0196,unknown
0,0,0.0,0.0034,0,1,31.13,313.95,0.24,1.0,0.0705,0.0017,dependency_failure
1,2,0.0005,0.0012,2,0,37.82,274.64,0.95,1.0,-0.064,-0.0651,schema_change
0,0,0.0033,0.0,0,1,20.0,226.39,0.27,1.0,0.0319,0.0335,dependency_failure
0,0,0.0021,0.0027,0,1,55.56,225.07,0.24,1.0,0.0039,0.0349,dependency_failure
1,3,0.0033,0.0,3,0,36.61,264.5,1.14,1.0,0.0594,0.0268,schema_change
0,0,0.0,0.0,0,0,42.27,285.6,2.91,1.0,-0.4831,3.0515,timeout
0,0,0.0632,0.0483,1,0,29.62,254.7,1.05,0.99,-0.0492,0.0284,data_quality
0,0,0.0,0.0014,0,0,98.12,2814.65,0.98,1.0,-0.002,1.6842,resource_constraint
1,2,0.001,0.0018,3,0,27.69,238.71,1.09,1.0,0.0382,0.0387,schema_change
0,0,0.0011,0.0042,0,1,38.88,310.98,0.2,1.0,0.0363,-0.1067,dependency_failure
0,0,0.0,0.0003,0,0,33.6,210.61,3.09,1.0,-0.4434,2.4002,timeout
0,0,0.002,0.0016,0,0,54.06,206.14,0.91,0.0,0.0906,0.0493,unknown
1,1,0.0021,0.0,2,0,40.55,313.84,1.02,1.0,0.0451,-0.1037,schema_change
0,0,0.2925,0.1886,14,0,36.43,267.4,1.2,1.0,0.0622,0.0015,data_quality
0,0,0.001,0.0,0,0,40.76,203.63,3.31,1.0,-0.5152,4.2671,timeout
0,0,0.0012,0.0,0,0,37.19,309.61,0.99,1.0,0.0065,0.1009,unknown
0,0,0.0043,0.0006,0,0,42.59,309.05,0.98,1.0,-0.0397,0.0567,unknown
0,0,0.123,0.173,10,0,46.03,243.29,0.84,0.54,-0.0568,0.0088,data_quality
0,0,0.0006,0.0,0,0,87.59,3429.97,1.14,1.0,-0.047,1.9069,resource_constraint
1,3,0.0015,0.0026,3,0,25.1,197.18,1.05,1.0,0.0148,0.0125,schema_change
0,0,0.0001,0.0003,0,0,85.0,2860.24,0.74,1.0,0.0227,3.6244,resource_constraint
0,0,0.0047,0.0036,0,1,27.76,231.73,0.11,1.0,0.0017,-0.0071,dependency_failure
1,3,0.0011,0.0003,3,0,36.36,211.49,0.98,1.0,0.0305,0.0078,schema_change
0,0,0.1586,0.1953,12,0,39.04,234.37,0.98,0.97,0.0656,-0.0755,data_quality
0,0,0.0004,0.001,0,0,27.49,251.59,3.74,1.0,-0.6752,3.4979,timeout
0,0,0.004,0.0012,0,1,37.31,296.61,0.22,1.0,-0.0064,0.0372,dependency_failure
1,2,0.0012,0.0019,2,0,22.76,291.55,0.93,1.0,-0.0453,-0.036,schema_change
0,0,0.0009,0.0017,0,0,66.62,220.15,0.99,0.0,-0.0057,-0.0849,unknown
0,0,0.0,0.0034,0,1,42.01,199.42,0.16,1.0,-0.0358,0.0479,dependency_failure
0,0,0.0039,0.0057,0,0,40.85,229.45,2.33,1.0,-0.4243,4.3389,timeout
0,0,0.0004,0.0003,0,0,65.44,278.36,1.01,1.0,0.0147,-0.051,unknown
1,2,0.0,0.0009,2,0,39.3,252.07,0.98,1.0,-0.0325,-0.0331,schema_change
0,0,0.0013,0.0019,0,0,20.0,153.03,0.86,1.0,-0.024,0.0288,unknown
0,0,0.0039,0.0,0,0,65.87,305.85,1.07,1.0,0.0245,0.007,unknown
0,0,0.0007,0.0005,0,0,88.69,3258.39,1.03,1.0,-0.0155,2.0057,resource_constraint
0,0,0.0017,0.001,0,0,46.43,267.55,0.89,1.0,0.045,0.0221,unknown
0,0,0.0004,0.0,0,1,33.47,171.41,0.15,1.0,-0.0701,0.0566,dependency_failure
0,0,0.2201,0.0922,10,0,44.0,229.5,1.07,0.57,0.0695,0.0894,data_quality
0,0,0.3944,0.2032,12,0,24.31,233.53,1.01,0.88,-0.0227,-0.0109,data_quality
0,0,0.0,0.0033,0,0,92.19,2955.76,1.16,1.0,0.0914,2.1246,resource_constraint
0,0,0.0,0.0037,0,0,79.21,220.84,0.92,1.0,0.0311,0.0864,unknown
0,0,0.0002,0.0,0,0,51.29,238.74,0.85,1.0,-0.0034,0.0047,unknown
0,0,0.3839,0.048,12,0,33.08,286.64,0.96,0.51,0.0324,0.0569,data_quality
1,3,0.0038,0.003,3,0,21.94,261.24,0.89,1.0,-0.0256,0.0085,schema_change
0,0,0.0,0.0002,0,0,33.92,247.22,1.21,1.0,-0.0334,-0.0253,unknown
1,1,0.0007,0.0,2,0,32.05,256.29,0.99,1.0,0.0416,-0.016,schema_change
0,0,0.0022,0.004,0,1,5.0,248.58,0.15,1.0,0.0036,0.0856,dependency_failure
0,0,0.0849,0.0827,4,0,38.28,232.95,1.01,0.92,0.0424,-0.0055,data_quality
0,0,0.0025,0.0023,0,0,51.56,291.2,1.06,0.0,-0.0481,0.0204,unknown
1,1,0.0017,0.0049,1,0,34.79,229.45,0.89,1.0,-0.0156,0.008,schema_change
1,1,0.0018,0.0006,1,0,28.77,242.23,0.91,1.0,0.0134,0.0052,schema_change
0,0,0.0,0.0,0,0,94.53,3175.94,0.95,1.0,0.1053,1.8366,resource_constraint
0,0,0.2767,0.1838,6,0,47.73,237.96,1.15,0.59,0.109,-0.0206,data_quality
0,0,0.0037,0.0015,0,0,60.65,271.94,0.9,1.0,-0.0064,-0.1229,unknown
0,0,0.3413,0.0832,8,0,41.81,298.95,1.03,0.87,-0.0296,0.0488,data_quality
0,0,0.0,0.0,0,0,65.12,225.12,1.08,1.0,0.0134,-0.0246,unknown
0,0,0.0012,0.0,0,0,30.5,277.2,3.91,1.0,-0.4466,4.7694,timeout
1,3,0.0007,0.0025,4,0,46.67,216.74,1.07,1.0,-0.0013,0.1053,schema_change
1,1,0.0002,0.0,1,0,38.39,332.5,0.89,1.0,0.0012,0.0706,schema_change
0,0,0.0,0.0008,0,1,40.18,209.45,0.13,1.0,-0.0462,-0.0241,dependency_failure
0,0,0.0,0.0,0,0,41.76,208.89,1.05,0.0,0.0743,0.0079,unknown
0,0,0.0049,0.0026,0,0,37.59,201.05,1.02,1.0,0.0261,0.0135,unknown
0,0,0.0051,0.0016,0,0,31.88,266.62,2.79,1.0,-0.5619,2.2128,timeout
0,0,0.0023,0.0026,0,1,29.85,248.65,0.19,1.0,0.085,0.0534,dependency_failure
0,0,0.0012,0.0035,0,0,45.6,255.61,0.99,0.0,-0.036,-0.0573,unknown
0,0,0.2578,0.1976,10,0,33.21,208.21,1.18,0.91,0.0841,-0.0442,data_quality
0,0,0.0037,0.0,0,0,28.42,238.64,3.53,1.0,-0.6065,2.6488,timeout
0,0,0.0029,0.0023,0,0,32.81,257.79,3.65,1.0,-0.6842,2.3332,timeout
0,0,0.0,0.0,0,1,39.52,292.47,0.24,1.0,0.0705,0.0232,dependency_failure
0,0,0.0033,0.0005,0,0,26.86,234.86,0.86,0.0,-0.069,0.0231,unknown
0,0,0.1677,0.2317,6,0,41.89,290.36,0.9,0.51,0.0077,0.0071,data_quality
0,0,0.0027,0.0002,0,0,92.25,3011.45,1.1,1.0,0.0364,2.7877,resource_constraint
1,2,0.0008,0.0,3,0,45.54,216.53,1.16,1.0,0.0525,-0.0159,schema_change
0,0,0.0021,0.0,0,1,31.69,189.29,0.25,1.0,-0.0263,0.0156,dependency_failure
1,2,0.0015,0.0015,2,0,40.14,276.13,1.27,1.0,-0.0905,-0.0344,schema_change
0,0,0.0011,0.0024,0,1,39.1,228.59,0.21,1.0,-0.059,0.0232,dependency_failure
0,0,0.0691,0.2124,1,0,33.09,327.24,1.09,0.76,-0.0189,-0.0935,data_quality
0,0,0.157,0.1126,5,0,15.74,218.17,0.98,0.84,-0.0981,-0.0197,data_quality
0,0,0.0034,0.0009,0,1,35.71,234.85,0.11,1.0,-0.0183,0.0821,dependency_failure
0,0,0.002,0.0,0,0,63.02,232.76,0.95,0.0,-0.0489,0.027,unknown
0,0,0.2112,0.0858,6,0,29.31,215.69,0.98,0.62,-0.0115,-0.0501,data_quality
0,0,0.0003,0.0051,0,0,31.56,298.11,2.77,1.0,-0.5606,2.2257,timeout
0,0,0.0022,0.0012,0,0,37.18,265.7,3.44,1.0,-0.6244,3.8168,timeout
0,0,0.0012,0.0008,0,0,26.65,272.09,0.94,0.0,-0.0412,0.0037,unknown
0,0,0.0022,0.0003,0,0,99.45,3621.23,1.06,1.0,0.0562,3.1003,resource_constraint
0,0,0.2142,0.1046,4,0,33.36,243.46,0.9,0.55,0.1048,0.0266,data_quality
0,0,0.0005,0.0018,0,0,32.56,305.74,2.79,1.0,-0.636,3.1985,timeout
0,0,0.0723,0.0607,2,0,44.84,338.83,1.0,0.5,-0.0523,0.0015,data_quality
0,0,0.0038,0.0041,0,1,31.58,277.16,0.12,1.0,-0.0191,0.042,dependency_failure
0,0,0.0,0.0,0,0,42.08,300.68,0.95,1.0,-0.0338,0.035,unknown
0,0,0.0008,0.0,0,0,97.68,3454.84,0.76,1.0,0.0049,1.607,resource_constraint
0,0,0.0012,0.0006,0,0,43.75,216.75,1.12,0.0,-0.0106,-0.0408,unknown
0,0,0.0015,0.0011,0,0,95.96,3526.45,1.1,1.0,0.0391,2.966,resource_constraint
0,0,0.0003,0.003,0,0,89.26,3358.08,1.01,1.0,0.0301,3.574,resource_constraint
0,0,0.0013,0.0023,0,1,37.99,274.85,0.3,1.0,-0.0353,0.0636,dependency_failure
1,1,0.004,0.0004,2,0,34.96,222.71,1.0,1.0,0.0636,0.0385,schema_change
0,0,0.0007,0.0,0,0,52.37,253.83,0.96,1.0,0.0171,-0.0324,unknown
0,0,0.0024,0.003,0,0,60.34,183.59,0.86,0.0,0.0384,-0.0183,unknown
1,2,0.0009,0.0019,3,0,41.19,209.94,1.02,1.0,0.066,0.091,schema_change
0,0,0.0046,0.0006,0,0,91.76,3076.04,0.77,1.0,-0.0014,3.0836,resource_constraint
0,0,0.2622,0.1758,8,0,26.74,232.39,1.13,0.76,0.0007,-0.0618,data_quality
0,0,0.0056,0.0,0,0,21.97,237.65,3.06,1.0,-0.6751,3.9777,timeout
0,0,0.0024,0.0,0,0,37.91,239.86,2.68,1.0,-0.7676,2.2711,timeout
0,0,0.0032,0.0,0,0,98.19,3398.89,1.21,1.0,-0.02,1.6308,resource_constraint
0,0,0.0021,0.0,0,0,28.95,210.99,2.84,1.0,-0.4846,2.0448,timeout
0,0,0.0023,0.0,0,0,80.0,271.48,1.06,0.0,-0.0517,-0.0462,unknown
0,0,0.0035,0.0004,0,0,93.27,3228.69,1.09,1.0,-0.0429,2.4725,resource_constraint
0,0,0.3287,0.1891,9,0,33.53,183.21,1.0,0.81,-0.0054,0.0592,data_quality
0,0,0.0,0.0003,0,1,37.53,231.47,0.12,1.0,0.0388,0.0321,dependency_failure
0,0,0.0021,0.0033,0,0,96.87,3134.04,1.11,1.0,0.0144,1.9552,resource_constraint
1,2,0.0023,0.0,3,0,43.04,253.87,0.95,1.0,0.0172,-0.0037,schema_change
0,0,0.0,0.0,0,0,39.86,259.88,2.56,1.0,-0.6231,3.7893,timeout
0,0,0.381,0.1757,5,0,39.43,235.9,1.05,0.65,-0.0633,0.0124,data_quality
1,2,0.0,0.0019,2,0,30.67,281.07,1.0,1.0,0.0259,-0.0196,schema_change
0,0,0.0,0.0,0,1,25.58,182.22,0.16,1.0,0.0171,-0.0162,dependency_failure
0,0,0.0,0.0,0,0,31.88,209.41,2.42,1.0,-0.571,2.2281,timeout
0,0,0.0707,0.0442,12,0,35.66,235.23,0.84,0.59,-0.0409,0.0196,data_quality
0,0,0.003,0.0,0,0,89.17,3120.41,1.02,1.0,0.0016,3.6545,resource_constraint
0,0,0.0,0.0033,0,0,73.92,249.37,0.99,1.0,0.0158,0.0191,unknown
0,0,0.0036,0.0,0,1,37.15,182.78,0.14,1.0,0.0261,0.0194,dependency_failure
0,0,0.0011,0.0019,0,0,93.22,3381.6,1.05,1.0,0.0342,2.7441,resource_constraint
0,0,0.0038,0.0,0,0,62.87,275.02,1.03,1.0,0.028,0.0267,unknown
0,0,0.0,0.0021,0,0,64.72,230.01,1.01,0.0,-0.0985,0.0031,unknown
0,0,0.0002,0.0006,0,0,99.9,3577.62,0.93,1.0,0.0068,2.3556,resource_constraint
0,0,0.0045,0.0,0,0,87.93,3292.9,1.1,1.0,-0.1055,2.3786,resource_constraint
0,0,0.0011,0.0024,0,1,37.76,286.52,0.29,1.0,-0.0319,0.0305,dependency_failure
1,2,0.0011,0.0021,2,0,14.76,238.14,1.02,1.0,-0.0576,0.0193,schema_change
0,0,0.0546,0.1447,10,0,35.22,264.28,0.83,0.73,0.0009,0.0061,data_quality
0,0,0.0,0.0,0,0,85.0,2721.39,0.82,1.0,0.0519,2.8798,resource_constraint
0,0,0.0017,0.0024,0,0,43.25,281.81,1.07,1.0,-0.0229,0.0776,unknown
0,0,0.2613,0.1358,8,0,34.05,253.75,0.83,0.93,-0.052,0.0544,data_quality
0,0,0.0016,0.0,0,1,26.4,196.96,0.15,1.0,-0.0006,-0.0042,dependency_failure
0,0,0.0024,0.0023,0,1,47.01,227.94,0.27,1.0,0.0391,-0.0942,dependency_failure
1,3,0.0,0.0002,4,0,25.51,157.12,1.05,1.0,0.0821,0.0565,schema_change
1,1,0.0,0.0035,2,0,17.64,179.86,0.95,1.0,0.0486,-0.0015,schema_change
0,0,0.0,0.0,0,0,53.64,145.12,4.22,1.0,-0.492,2.5309,timeout
0,0,0.0012,0.0,0,0,80.0,303.1,1.04,0.0,-0.0518,0.0808,unknown
0,0,0.0,0.0046,0,0,57.85,230.46,0.97,0.0,0.0028,0.0542,unknown
0,0,0.0025,0.0027,0,1,34.53,295.15,0.15,1.0,-0.0161,0.0669,dependency_failure
1,1,0.0,0.0,2,0,23.67,299.4,0.97,1.0,-0.0198,0.0241,schema_change
0,0,0.0044,0.0008,0,0,39.72,223.23,3.0,1.0,-0.6366,4.7522,timeout
0,0,0.2515,0.0576,9,0,46.35,236.46,1.07,0.56,-0.003,-0.1495,data_quality
0,0,0.0007,0.0002,0,1,35.68,267.47,0.11,1.0,0.0137,-0.1344,dependency_failure
0,0,0.001,0.0,0,0,34.81,295.88,3.91,1.0,-0.4025,4.8698,timeout
0,0,0.1428,0.1746,8,0,33.41,181.69,1.03,0.53,0.0503,0.0641,data_quality
0,0,0.0026,0.0028,0,0,57.8,224.07,0.98,0.0,-0.0349,0.0502,unknown
0,0,0.0036,0.0,0,0,30.26,210.56,4.49,1.0,-0.5427,2.624,timeout
0,0,0.0003,0.0,0,0,33.45,277.16,4.22,1.0,-0.5248,2.8364,timeout
0,0,0.0007,0.0,0,0,52.7,255.26,1.1,0.0,-0.0107,0.0542,unknown
0,0,0.001,0.0011,0,0,60.56,198.11,1.02,1.0,-0.0292,-0.0674,unknown
0,0,0.0005,0.0,0,0,32.92,191.86,1.11,0.0,-0.0311,0.0447,unknown
1,3,0.0,0.0,3,0,24.37,253.1,1.15,1.0,-0.0307,-0.0321,schema_change
0,0,0.0001,0.0035,0,0,88.33,3145.47,1.05,1.0,-0.0068,3.8456,resource_constraint
0,0,0.0042,0.0018,0,0,61.37,317.07,0.91,0.0,0.0469,-0.0762,unknown
0,0,0.0003,0.0066,0,0,91.82,3254.64,1.19,1.0,-0.0392,1.5638,resource_constraint
0,0,0.0,0.0004,0,0,20.0,286.06,0.99,1.0,-0.0649,-0.0362,unknown
0,0,0.0,0.0023,0,1,24.21,272.04,0.28,1.0,0.0068,-0.0366,dependency_failure
1,1,0.0035,0.0,2,0,28.86,275.52,0.97,1.0,0.0154,-0.1078,schema_change
0,0,0.0,0.0027,0,0,43.72,233.09,3.13,1.0,-0.5307,2.7895,timeout
0,0,0.1185,0.2087,6,0,23.82,253.56,1.11,0.82,-0.1214,-0.0435,data_quality
0,0,0.3423,0.104,12,0,53.11,253.55,1.02,0.92,0.0126,0.0224,data_quality
1,1,0.0051,0.0,2,0,34.68,296.73,0.91,1.0,-0.1151,-0.0222,schema_change
0,0,0.0017,0.0026,0,0,90.3,3313.25,0.98,1.0,-0.0481,1.9539,resource_constraint
0,0,0.0032,0.0,0,1,35.27,312.47,0.21,1.0,-0.0088,0.0512,dependency_failure
1,2,0.0,0.0019,3,0,34.13,230.54,1.02,1.0,0.0442,-0.0232,schema_change
1,2,0.0,0.0,3,0,39.52,224.62,1.1,1.0,-0.0138,-0.0013,schema_change
